target,hour_index,Time (UTC)
Price,462037,2022-09-16 13:00:00+00:00
CF_Wind,462038,2022-09-16 14:00:00+00:00
Load_MW,462038,2022-09-16 14:00:00+00:00
Price,462038,2022-09-16 14:00:00+00:00
CF_Solar,462039,2022-09-16 15:00:00+00:00
CF_Wind,462039,2022-09-16 15:00:00+00:00
Load_MW,462039,2022-09-16 15:00:00+00:00
Price,462039,2022-09-16 15:00:00+00:00
CF_Solar,462040,2022-09-16 16:00:00+00:00
CF_Wind,462040,2022-09-16 16:00:00+00:00
Price,462040,2022-09-16 16:00:00+00:00
CF_Solar,462041,2022-09-16 17:00:00+00:00
CF_Wind,462041,2022-09-16 17:00:00+00:00
Price,462041,2022-09-16 17:00:00+00:00
CF_Solar,462042,2022-09-16 18:00:00+00:00
CF_Wind,462042,2022-09-16 18:00:00+00:00
Price,462042,2022-09-16 18:00:00+00:00
CF_Solar,462043,2022-09-16 19:00:00+00:00
Price,462043,2022-09-16 19:00:00+00:00
CF_Solar,462044,2022-09-16 20:00:00+00:00
Price,462044,2022-09-16 20:00:00+00:00
Price,462045,2022-09-16 21:00:00+00:00
Price,462046,2022-09-16 22:00:00+00:00
Price,462047,2022-09-16 23:00:00+00:00
n_targets,462047,2022-09-16 23:00:00+00:00
Price,462048,2022-09-17 00:00:00+00:00
n_targets,462048,2022-09-17 00:00:00+00:00
Price,462049,2022-09-17 01:00:00+00:00
n_targets,462049,2022-09-17 01:00:00+00:00
Price,462050,2022-09-17 02:00:00+00:00
Price,462051,2022-09-17 03:00:00+00:00
CF_Wind,462052,2022-09-17 04:00:00+00:00
Price,462052,2022-09-17 04:00:00+00:00
CF_Wind,462053,2022-09-17 05:00:00+00:00
Price,462053,2022-09-17 05:00:00+00:00
CF_Wind,462054,2022-09-17 06:00:00+00:00
Price,462054,2022-09-17 06:00:00+00:00
CF_Wind,462055,2022-09-17 07:00:00+00:00
Price,462055,2022-09-17 07:00:00+00:00
Price,462056,2022-09-17 08:00:00+00:00
Price,462057,2022-09-17 09:00:00+00:00
Price,462058,2022-09-17 10:00:00+00:00
n_targets,462058,2022-09-17 10:00:00+00:00
Price,462059,2022-09-17 11:00:00+00:00
n_targets,462059,2022-09-17 11:00:00+00:00
Price,462060,2022-09-17 12:00:00+00:00
n_targets,462060,2022-09-17 12:00:00+00:00
Price,462061,2022-09-17 13:00:00+00:00
n_targets,462061,2022-09-17 13:00:00+00:00
Price,462062,2022-09-17 14:00:00+00:00
n_targets,462062,2022-09-17 14:00:00+00:00
Price,462063,2022-09-17 15:00:00+00:00
n_targets,462063,2022-09-17 15:00:00+00:00
Price,462064,2022-09-17 16:00:00+00:00
Price,462065,2022-09-17 17:00:00+00:00
CF_Solar,462066,2022-09-17 18:00:00+00:00
Price,462066,2022-09-17 18:00:00+00:00
CF_Solar,462067,2022-09-17 19:00:00+00:00
Price,462067,2022-09-17 19:00:00+00:00
CF_Solar,462068,2022-09-17 20:00:00+00:00
Price,462068,2022-09-17 20:00:00+00:00
Load_MW,462078,2022-09-18 06:00:00+00:00
Load_MW,462079,2022-09-18 07:00:00+00:00
n_targets,462080,2022-09-18 08:00:00+00:00
CF_Wind,462082,2022-09-18 10:00:00+00:00
CF_Wind,462083,2022-09-18 11:00:00+00:00
Price,462089,2022-09-18 17:00:00+00:00
Price,462090,2022-09-18 18:00:00+00:00
CF_Solar,462091,2022-09-18 19:00:00+00:00
Price,462091,2022-09-18 19:00:00+00:00
CF_Solar,462092,2022-09-18 20:00:00+00:00
Price,462092,2022-09-18 20:00:00+00:00
CF_Solar,462093,2022-09-18 21:00:00+00:00
Price,462093,2022-09-18 21:00:00+00:00
CF_Solar,462094,2022-09-18 22:00:00+00:00
Price,462094,2022-09-18 22:00:00+00:00
CF_Solar,462095,2022-09-18 23:00:00+00:00
CF_Solar,462096,2022-09-19 00:00:00+00:00
Price,462101,2022-09-19 05:00:00+00:00
Price,462102,2022-09-19 06:00:00+00:00
Price,462103,2022-09-19 07:00:00+00:00
Price,462104,2022-09-19 08:00:00+00:00
Price,462105,2022-09-19 09:00:00+00:00
CF_Wind,462106,2022-09-19 10:00:00+00:00
Price,462106,2022-09-19 10:00:00+00:00
CF_Wind,462107,2022-09-19 11:00:00+00:00
Price,462107,2022-09-19 11:00:00+00:00
Price,462108,2022-09-19 12:00:00+00:00
Price,462109,2022-09-19 13:00:00+00:00
Price,462110,2022-09-19 14:00:00+00:00
Price,462111,2022-09-19 15:00:00+00:00
Price,462112,2022-09-19 16:00:00+00:00
CF_Solar,462113,2022-09-19 17:00:00+00:00
Price,462113,2022-09-19 17:00:00+00:00
CF_Solar,462114,2022-09-19 18:00:00+00:00
Price,462114,2022-09-19 18:00:00+00:00
CF_Solar,462115,2022-09-19 19:00:00+00:00
Price,462115,2022-09-19 19:00:00+00:00
CF_Solar,462116,2022-09-19 20:00:00+00:00
CF_Wind,462116,2022-09-19 20:00:00+00:00
Price,462116,2022-09-19 20:00:00+00:00
CF_Solar,462117,2022-09-19 21:00:00+00:00
CF_Wind,462117,2022-09-19 21:00:00+00:00
Price,462117,2022-09-19 21:00:00+00:00
Price,462118,2022-09-19 22:00:00+00:00
Price,462119,2022-09-19 23:00:00+00:00
Price,462120,2022-09-20 00:00:00+00:00
n_targets,462120,2022-09-20 00:00:00+00:00
Price,462121,2022-09-20 01:00:00+00:00
n_targets,462121,2022-09-20 01:00:00+00:00
Price,462122,2022-09-20 02:00:00+00:00
n_targets,462122,2022-09-20 02:00:00+00:00
Price,462123,2022-09-20 03:00:00+00:00
n_targets,462123,2022-09-20 03:00:00+00:00
Price,462124,2022-09-20 04:00:00+00:00
n_targets,462124,2022-09-20 04:00:00+00:00
Price,462125,2022-09-20 05:00:00+00:00
n_targets,462125,2022-09-20 05:00:00+00:00
Price,462126,2022-09-20 06:00:00+00:00
n_targets,462126,2022-09-20 06:00:00+00:00
Price,462127,2022-09-20 07:00:00+00:00
n_targets,462127,2022-09-20 07:00:00+00:00
Price,462128,2022-09-20 08:00:00+00:00
n_targets,462128,2022-09-20 08:00:00+00:00
Price,462129,2022-09-20 09:00:00+00:00
n_targets,462129,2022-09-20 09:00:00+00:00
Price,462130,2022-09-20 10:00:00+00:00
n_targets,462130,2022-09-20 10:00:00+00:00
Price,462131,2022-09-20 11:00:00+00:00
n_targets,462131,2022-09-20 11:00:00+00:00
Price,462132,2022-09-20 12:00:00+00:00
n_targets,462132,2022-09-20 12:00:00+00:00
Price,462133,2022-09-20 13:00:00+00:00
n_targets,462133,2022-09-20 13:00:00+00:00
Price,462134,2022-09-20 14:00:00+00:00
n_targets,462134,2022-09-20 14:00:00+00:00
Price,462135,2022-09-20 15:00:00+00:00
Price,462136,2022-09-20 16:00:00+00:00
CF_Solar,462137,2022-09-20 17:00:00+00:00
Price,462137,2022-09-20 17:00:00+00:00
CF_Solar,462138,2022-09-20 18:00:00+00:00
Price,462138,2022-09-20 18:00:00+00:00
CF_Solar,462139,2022-09-20 19:00:00+00:00
Price,462139,2022-09-20 19:00:00+00:00
CF_Solar,462140,2022-09-20 20:00:00+00:00
Price,462140,2022-09-20 20:00:00+00:00
CF_Solar,462141,2022-09-20 21:00:00+00:00
Price,462141,2022-09-20 21:00:00+00:00
CF_Solar,462142,2022-09-20 22:00:00+00:00
Price,462142,2022-09-20 22:00:00+00:00
Price,462143,2022-09-20 23:00:00+00:00
Price,462144,2022-09-21 00:00:00+00:00
Price,462145,2022-09-21 01:00:00+00:00
Load_MW,462146,2022-09-21 02:00:00+00:00
Price,462146,2022-09-21 02:00:00+00:00
CF_Wind,462147,2022-09-21 03:00:00+00:00
Load_MW,462147,2022-09-21 03:00:00+00:00
Price,462147,2022-09-21 03:00:00+00:00
Load_MW,462148,2022-09-21 04:00:00+00:00
Price,462148,2022-09-21 04:00:00+00:00
Price,462149,2022-09-21 05:00:00+00:00
Price,462150,2022-09-21 06:00:00+00:00
Price,462151,2022-09-21 07:00:00+00:00
n_targets,462151,2022-09-21 07:00:00+00:00
Price,462152,2022-09-21 08:00:00+00:00
n_targets,462152,2022-09-21 08:00:00+00:00
Price,462153,2022-09-21 09:00:00+00:00
n_targets,462153,2022-09-21 09:00:00+00:00
Price,462154,2022-09-21 10:00:00+00:00
n_targets,462154,2022-09-21 10:00:00+00:00
Price,462155,2022-09-21 11:00:00+00:00
Price,462156,2022-09-21 12:00:00+00:00
CF_Wind,462157,2022-09-21 13:00:00+00:00
Price,462157,2022-09-21 13:00:00+00:00
CF_Wind,462158,2022-09-21 14:00:00+00:00
Price,462158,2022-09-21 14:00:00+00:00
CF_Wind,462159,2022-09-21 15:00:00+00:00
Price,462159,2022-09-21 15:00:00+00:00
CF_Wind,462160,2022-09-21 16:00:00+00:00
Price,462160,2022-09-21 16:00:00+00:00
CF_Wind,462161,2022-09-21 17:00:00+00:00
Price,462161,2022-09-21 17:00:00+00:00
CF_Solar,462162,2022-09-21 18:00:00+00:00
CF_Wind,462162,2022-09-21 18:00:00+00:00
Price,462162,2022-09-21 18:00:00+00:00
CF_Solar,462163,2022-09-21 19:00:00+00:00
CF_Wind,462163,2022-09-21 19:00:00+00:00
Price,462163,2022-09-21 19:00:00+00:00
CF_Solar,462164,2022-09-21 20:00:00+00:00
CF_Wind,462164,2022-09-21 20:00:00+00:00
Price,462164,2022-09-21 20:00:00+00:00
CF_Solar,462165,2022-09-21 21:00:00+00:00
Price,462165,2022-09-21 21:00:00+00:00
CF_Solar,462166,2022-09-21 22:00:00+00:00
Price,462166,2022-09-21 22:00:00+00:00
Price,462167,2022-09-21 23:00:00+00:00
CF_Wind,462168,2022-09-22 00:00:00+00:00
Price,462168,2022-09-22 00:00:00+00:00
CF_Wind,462169,2022-09-22 01:00:00+00:00
Price,462169,2022-09-22 01:00:00+00:00
CF_Wind,462170,2022-09-22 02:00:00+00:00
Price,462170,2022-09-22 02:00:00+00:00
CF_Wind,462171,2022-09-22 03:00:00+00:00
Price,462171,2022-09-22 03:00:00+00:00
CF_Wind,462172,2022-09-22 04:00:00+00:00
Price,462172,2022-09-22 04:00:00+00:00
CF_Wind,462173,2022-09-22 05:00:00+00:00
Price,462173,2022-09-22 05:00:00+00:00
CF_Wind,462174,2022-09-22 06:00:00+00:00
Price,462174,2022-09-22 06:00:00+00:00
CF_Wind,462175,2022-09-22 07:00:00+00:00
Price,462175,2022-09-22 07:00:00+00:00
CF_Wind,462176,2022-09-22 08:00:00+00:00
Price,462176,2022-09-22 08:00:00+00:00
CF_Wind,462177,2022-09-22 09:00:00+00:00
Price,462177,2022-09-22 09:00:00+00:00
CF_Wind,462178,2022-09-22 10:00:00+00:00
Price,462178,2022-09-22 10:00:00+00:00
CF_Wind,462179,2022-09-22 11:00:00+00:00
Price,462179,2022-09-22 11:00:00+00:00
CF_Wind,462180,2022-09-22 12:00:00+00:00
Price,462180,2022-09-22 12:00:00+00:00
CF_Wind,462181,2022-09-22 13:00:00+00:00
Price,462181,2022-09-22 13:00:00+00:00
CF_Wind,462182,2022-09-22 14:00:00+00:00
Price,462182,2022-09-22 14:00:00+00:00
CF_Wind,462183,2022-09-22 15:00:00+00:00
Price,462183,2022-09-22 15:00:00+00:00
CF_Wind,462184,2022-09-22 16:00:00+00:00
Price,462184,2022-09-22 16:00:00+00:00
CF_Wind,462185,2022-09-22 17:00:00+00:00
Price,462185,2022-09-22 17:00:00+00:00
CF_Solar,462186,2022-09-22 18:00:00+00:00
CF_Wind,462186,2022-09-22 18:00:00+00:00
Price,462186,2022-09-22 18:00:00+00:00
CF_Solar,462187,2022-09-22 19:00:00+00:00
CF_Wind,462187,2022-09-22 19:00:00+00:00
Price,462187,2022-09-22 19:00:00+00:00
CF_Solar,462188,2022-09-22 20:00:00+00:00
CF_Wind,462188,2022-09-22 20:00:00+00:00
Price,462188,2022-09-22 20:00:00+00:00
CF_Solar,462189,2022-09-22 21:00:00+00:00
CF_Wind,462189,2022-09-22 21:00:00+00:00
Price,462189,2022-09-22 21:00:00+00:00
CF_Solar,462190,2022-09-22 22:00:00+00:00
CF_Wind,462190,2022-09-22 22:00:00+00:00
Price,462190,2022-09-22 22:00:00+00:00
CF_Solar,462191,2022-09-22 23:00:00+00:00
CF_Wind,462191,2022-09-22 23:00:00+00:00
Price,462191,2022-09-22 23:00:00+00:00
CF_Wind,462192,2022-09-23 00:00:00+00:00
Price,462192,2022-09-23 00:00:00+00:00
CF_Wind,462193,2022-09-23 01:00:00+00:00
Price,462193,2022-09-23 01:00:00+00:00
CF_Wind,462194,2022-09-23 02:00:00+00:00
Price,462194,2022-09-23 02:00:00+00:00
CF_Wind,462195,2022-09-23 03:00:00+00:00
Price,462195,2022-09-23 03:00:00+00:00
CF_Wind,462196,2022-09-23 04:00:00+00:00
Price,462196,2022-09-23 04:00:00+00:00
CF_Wind,462197,2022-09-23 05:00:00+00:00
Price,462197,2022-09-23 05:00:00+00:00
CF_Wind,462198,2022-09-23 06:00:00+00:00
Price,462198,2022-09-23 06:00:00+00:00
CF_Wind,462199,2022-09-23 07:00:00+00:00
Price,462199,2022-09-23 07:00:00+00:00
CF_Wind,462200,2022-09-23 08:00:00+00:00
Price,462200,2022-09-23 08:00:00+00:00
CF_Wind,462201,2022-09-23 09:00:00+00:00
Price,462201,2022-09-23 09:00:00+00:00
CF_Wind,462202,2022-09-23 10:00:00+00:00
Price,462202,2022-09-23 10:00:00+00:00
CF_Wind,462203,2022-09-23 11:00:00+00:00
Price,462203,2022-09-23 11:00:00+00:00
CF_Wind,462204,2022-09-23 12:00:00+00:00
Price,462204,2022-09-23 12:00:00+00:00
CF_Wind,462205,2022-09-23 13:00:00+00:00
Price,462205,2022-09-23 13:00:00+00:00
CF_Wind,462206,2022-09-23 14:00:00+00:00
Price,462206,2022-09-23 14:00:00+00:00
CF_Wind,462207,2022-09-23 15:00:00+00:00
Price,462207,2022-09-23 15:00:00+00:00
CF_Wind,462208,2022-09-23 16:00:00+00:00
Price,462208,2022-09-23 16:00:00+00:00
CF_Wind,462209,2022-09-23 17:00:00+00:00
Price,462209,2022-09-23 17:00:00+00:00
CF_Solar,462210,2022-09-23 18:00:00+00:00
CF_Wind,462210,2022-09-23 18:00:00+00:00
Price,462210,2022-09-23 18:00:00+00:00
CF_Solar,462211,2022-09-23 19:00:00+00:00
CF_Wind,462211,2022-09-23 19:00:00+00:00
Price,462211,2022-09-23 19:00:00+00:00
CF_Solar,462212,2022-09-23 20:00:00+00:00
CF_Wind,462212,2022-09-23 20:00:00+00:00
Price,462212,2022-09-23 20:00:00+00:00
CF_Solar,462213,2022-09-23 21:00:00+00:00
CF_Wind,462213,2022-09-23 21:00:00+00:00
Price,462213,2022-09-23 21:00:00+00:00
CF_Solar,462214,2022-09-23 22:00:00+00:00
CF_Wind,462214,2022-09-23 22:00:00+00:00
Price,462214,2022-09-23 22:00:00+00:00
CF_Solar,462215,2022-09-23 23:00:00+00:00
CF_Wind,462215,2022-09-23 23:00:00+00:00
Price,462215,2022-09-23 23:00:00+00:00
CF_Solar,462216,2022-09-24 00:00:00+00:00
CF_Wind,462216,2022-09-24 00:00:00+00:00
Price,462216,2022-09-24 00:00:00+00:00
CF_Solar,462217,2022-09-24 01:00:00+00:00
CF_Wind,462217,2022-09-24 01:00:00+00:00
Price,462217,2022-09-24 01:00:00+00:00
CF_Wind,462218,2022-09-24 02:00:00+00:00
Price,462218,2022-09-24 02:00:00+00:00
CF_Wind,462219,2022-09-24 03:00:00+00:00
Price,462219,2022-09-24 03:00:00+00:00
CF_Wind,462220,2022-09-24 04:00:00+00:00
Price,462220,2022-09-24 04:00:00+00:00
CF_Wind,462221,2022-09-24 05:00:00+00:00
Price,462221,2022-09-24 05:00:00+00:00
CF_Wind,462222,2022-09-24 06:00:00+00:00
Price,462222,2022-09-24 06:00:00+00:00
CF_Wind,462223,2022-09-24 07:00:00+00:00
Price,462223,2022-09-24 07:00:00+00:00
CF_Wind,462224,2022-09-24 08:00:00+00:00
Price,462224,2022-09-24 08:00:00+00:00
CF_Wind,462225,2022-09-24 09:00:00+00:00
Price,462225,2022-09-24 09:00:00+00:00
CF_Wind,462226,2022-09-24 10:00:00+00:00
Price,462226,2022-09-24 10:00:00+00:00
CF_Wind,462227,2022-09-24 11:00:00+00:00
Price,462227,2022-09-24 11:00:00+00:00
CF_Wind,462228,2022-09-24 12:00:00+00:00
Price,462228,2022-09-24 12:00:00+00:00
CF_Wind,462229,2022-09-24 13:00:00+00:00
Price,462229,2022-09-24 13:00:00+00:00
CF_Wind,462230,2022-09-24 14:00:00+00:00
Price,462230,2022-09-24 14:00:00+00:00
CF_Wind,462231,2022-09-24 15:00:00+00:00
Price,462231,2022-09-24 15:00:00+00:00
CF_Wind,462232,2022-09-24 16:00:00+00:00
Price,462232,2022-09-24 16:00:00+00:00
CF_Wind,462233,2022-09-24 17:00:00+00:00
Price,462233,2022-09-24 17:00:00+00:00
CF_Solar,462234,2022-09-24 18:00:00+00:00
CF_Wind,462234,2022-09-24 18:00:00+00:00
Price,462234,2022-09-24 18:00:00+00:00
CF_Solar,462235,2022-09-24 19:00:00+00:00
CF_Wind,462235,2022-09-24 19:00:00+00:00
Price,462235,2022-09-24 19:00:00+00:00
CF_Solar,462236,2022-09-24 20:00:00+00:00
CF_Wind,462236,2022-09-24 20:00:00+00:00
Price,462236,2022-09-24 20:00:00+00:00
CF_Solar,462237,2022-09-24 21:00:00+00:00
CF_Wind,462237,2022-09-24 21:00:00+00:00
Price,462237,2022-09-24 21:00:00+00:00
CF_Solar,462238,2022-09-24 22:00:00+00:00
CF_Wind,462238,2022-09-24 22:00:00+00:00
Price,462238,2022-09-24 22:00:00+00:00
CF_Solar,462239,2022-09-24 23:00:00+00:00
CF_Wind,462239,2022-09-24 23:00:00+00:00
Price,462239,2022-09-24 23:00:00+00:00
CF_Wind,462240,2022-09-25 00:00:00+00:00
Price,462240,2022-09-25 00:00:00+00:00
CF_Wind,462241,2022-09-25 01:00:00+00:00
Price,462241,2022-09-25 01:00:00+00:00
CF_Wind,462242,2022-09-25 02:00:00+00:00
Price,462242,2022-09-25 02:00:00+00:00
CF_Wind,462243,2022-09-25 03:00:00+00:00
Price,462243,2022-09-25 03:00:00+00:00
CF_Wind,462244,2022-09-25 04:00:00+00:00
Price,462244,2022-09-25 04:00:00+00:00
CF_Wind,462245,2022-09-25 05:00:00+00:00
Price,462245,2022-09-25 05:00:00+00:00
CF_Wind,462246,2022-09-25 06:00:00+00:00
Price,462246,2022-09-25 06:00:00+00:00
CF_Wind,462247,2022-09-25 07:00:00+00:00
Price,462247,2022-09-25 07:00:00+00:00
CF_Wind,462248,2022-09-25 08:00:00+00:00
Price,462248,2022-09-25 08:00:00+00:00
CF_Wind,462249,2022-09-25 09:00:00+00:00
Price,462249,2022-09-25 09:00:00+00:00
CF_Wind,462250,2022-09-25 10:00:00+00:00
Price,462250,2022-09-25 10:00:00+00:00
CF_Wind,462251,2022-09-25 11:00:00+00:00
Price,462251,2022-09-25 11:00:00+00:00
CF_Wind,462252,2022-09-25 12:00:00+00:00
Price,462252,2022-09-25 12:00:00+00:00
CF_Wind,462253,2022-09-25 13:00:00+00:00
Price,462253,2022-09-25 13:00:00+00:00
CF_Wind,462254,2022-09-25 14:00:00+00:00
Price,462254,2022-09-25 14:00:00+00:00
CF_Wind,462255,2022-09-25 15:00:00+00:00
Price,462255,2022-09-25 15:00:00+00:00
CF_Wind,462256,2022-09-25 16:00:00+00:00
Price,462256,2022-09-25 16:00:00+00:00
CF_Wind,462257,2022-09-25 17:00:00+00:00
Price,462257,2022-09-25 17:00:00+00:00
CF_Wind,462258,2022-09-25 18:00:00+00:00
Price,462258,2022-09-25 18:00:00+00:00
CF_Solar,462259,2022-09-25 19:00:00+00:00
CF_Wind,462259,2022-09-25 19:00:00+00:00
Price,462259,2022-09-25 19:00:00+00:00
CF_Solar,462260,2022-09-25 20:00:00+00:00
CF_Wind,462260,2022-09-25 20:00:00+00:00
Price,462260,2022-09-25 20:00:00+00:00
CF_Solar,462261,2022-09-25 21:00:00+00:00
CF_Wind,462261,2022-09-25 21:00:00+00:00
Price,462261,2022-09-25 21:00:00+00:00
CF_Solar,462262,2022-09-25 22:00:00+00:00
CF_Wind,462262,2022-09-25 22:00:00+00:00
Price,462262,2022-09-25 22:00:00+00:00
CF_Solar,462263,2022-09-25 23:00:00+00:00
CF_Wind,462263,2022-09-25 23:00:00+00:00
Price,462263,2022-09-25 23:00:00+00:00
CF_Wind,462264,2022-09-26 00:00:00+00:00
Price,462264,2022-09-26 00:00:00+00:00
CF_Wind,462265,2022-09-26 01:00:00+00:00
Price,462265,2022-09-26 01:00:00+00:00
CF_Wind,462266,2022-09-26 02:00:00+00:00
CF_Wind,462267,2022-09-26 03:00:00+00:00
CF_Wind,462268,2022-09-26 04:00:00+00:00
CF_Wind,462269,2022-09-26 05:00:00+00:00
Price,462269,2022-09-26 05:00:00+00:00
CF_Wind,462270,2022-09-26 06:00:00+00:00
Price,462270,2022-09-26 06:00:00+00:00
CF_Wind,462271,2022-09-26 07:00:00+00:00
Price,462271,2022-09-26 07:00:00+00:00
CF_Wind,462272,2022-09-26 08:00:00+00:00
Price,462272,2022-09-26 08:00:00+00:00
CF_Wind,462273,2022-09-26 09:00:00+00:00
Price,462273,2022-09-26 09:00:00+00:00
CF_Wind,462274,2022-09-26 10:00:00+00:00
Price,462274,2022-09-26 10:00:00+00:00
CF_Wind,462275,2022-09-26 11:00:00+00:00
Price,462275,2022-09-26 11:00:00+00:00
CF_Wind,462276,2022-09-26 12:00:00+00:00
Price,462276,2022-09-26 12:00:00+00:00
CF_Wind,462277,2022-09-26 13:00:00+00:00
Price,462277,2022-09-26 13:00:00+00:00
CF_Wind,462278,2022-09-26 14:00:00+00:00
Price,462278,2022-09-26 14:00:00+00:00
CF_Wind,462279,2022-09-26 15:00:00+00:00
Price,462279,2022-09-26 15:00:00+00:00
CF_Wind,462280,2022-09-26 16:00:00+00:00
Price,462280,2022-09-26 16:00:00+00:00
CF_Wind,462281,2022-09-26 17:00:00+00:00
Price,462281,2022-09-26 17:00:00+00:00
CF_Solar,462282,2022-09-26 18:00:00+00:00
CF_Wind,462282,2022-09-26 18:00:00+00:00
Price,462282,2022-09-26 18:00:00+00:00
CF_Solar,462283,2022-09-26 19:00:00+00:00
CF_Wind,462283,2022-09-26 19:00:00+00:00
Price,462283,2022-09-26 19:00:00+00:00
CF_Solar,462284,2022-09-26 20:00:00+00:00
CF_Wind,462284,2022-09-26 20:00:00+00:00
Price,462284,2022-09-26 20:00:00+00:00
CF_Solar,462285,2022-09-26 21:00:00+00:00
CF_Wind,462285,2022-09-26 21:00:00+00:00
Price,462285,2022-09-26 21:00:00+00:00
CF_Solar,462286,2022-09-26 22:00:00+00:00
CF_Wind,462286,2022-09-26 22:00:00+00:00
Price,462286,2022-09-26 22:00:00+00:00
CF_Solar,462287,2022-09-26 23:00:00+00:00
CF_Wind,462287,2022-09-26 23:00:00+00:00
CF_Wind,462288,2022-09-27 00:00:00+00:00
CF_Wind,462289,2022-09-27 01:00:00+00:00
CF_Wind,462290,2022-09-27 02:00:00+00:00
n_targets,462290,2022-09-27 02:00:00+00:00
CF_Wind,462291,2022-09-27 03:00:00+00:00
CF_Wind,462292,2022-09-27 04:00:00+00:00
CF_Wind,462293,2022-09-27 05:00:00+00:00
Price,462293,2022-09-27 05:00:00+00:00
CF_Wind,462294,2022-09-27 06:00:00+00:00
Price,462294,2022-09-27 06:00:00+00:00
CF_Wind,462295,2022-09-27 07:00:00+00:00
Price,462295,2022-09-27 07:00:00+00:00
CF_Solar,462296,2022-09-27 08:00:00+00:00
CF_Wind,462296,2022-09-27 08:00:00+00:00
Price,462296,2022-09-27 08:00:00+00:00
CF_Solar,462297,2022-09-27 09:00:00+00:00
CF_Wind,462297,2022-09-27 09:00:00+00:00
Price,462297,2022-09-27 09:00:00+00:00
CF_Solar,462298,2022-09-27 10:00:00+00:00
CF_Wind,462298,2022-09-27 10:00:00+00:00
Price,462298,2022-09-27 10:00:00+00:00
CF_Solar,462299,2022-09-27 11:00:00+00:00
CF_Wind,462299,2022-09-27 11:00:00+00:00
Price,462299,2022-09-27 11:00:00+00:00
CF_Wind,462300,2022-09-27 12:00:00+00:00
Load_MW,462300,2022-09-27 12:00:00+00:00
Price,462300,2022-09-27 12:00:00+00:00
CF_Wind,462301,2022-09-27 13:00:00+00:00
Load_MW,462301,2022-09-27 13:00:00+00:00
Price,462301,2022-09-27 13:00:00+00:00
Price,462302,2022-09-27 14:00:00+00:00
Price,462303,2022-09-27 15:00:00+00:00
CF_Solar,462304,2022-09-27 16:00:00+00:00
Price,462304,2022-09-27 16:00:00+00:00
CF_Solar,462305,2022-09-27 17:00:00+00:00
Price,462305,2022-09-27 17:00:00+00:00
CF_Solar,462306,2022-09-27 18:00:00+00:00
Price,462306,2022-09-27 18:00:00+00:00
CF_Solar,462307,2022-09-27 19:00:00+00:00
Price,462307,2022-09-27 19:00:00+00:00
CF_Solar,462308,2022-09-27 20:00:00+00:00
Price,462308,2022-09-27 20:00:00+00:00
CF_Solar,462309,2022-09-27 21:00:00+00:00
Price,462309,2022-09-27 21:00:00+00:00
CF_Solar,462310,2022-09-27 22:00:00+00:00
Price,462310,2022-09-27 22:00:00+00:00
Price,462311,2022-09-27 23:00:00+00:00
Price,462312,2022-09-28 00:00:00+00:00
Price,462313,2022-09-28 01:00:00+00:00
n_targets,462313,2022-09-28 01:00:00+00:00
Price,462314,2022-09-28 02:00:00+00:00
Price,462315,2022-09-28 03:00:00+00:00
CF_Wind,462316,2022-09-28 04:00:00+00:00
Price,462316,2022-09-28 04:00:00+00:00
CF_Wind,462317,2022-09-28 05:00:00+00:00
Price,462317,2022-09-28 05:00:00+00:00
CF_Wind,462318,2022-09-28 06:00:00+00:00
Price,462318,2022-09-28 06:00:00+00:00
CF_Solar,462319,2022-09-28 07:00:00+00:00
CF_Wind,462319,2022-09-28 07:00:00+00:00
Price,462319,2022-09-28 07:00:00+00:00
Price,462320,2022-09-28 08:00:00+00:00
Price,462321,2022-09-28 09:00:00+00:00
Price,462322,2022-09-28 10:00:00+00:00
n_targets,462322,2022-09-28 10:00:00+00:00
Price,462323,2022-09-28 11:00:00+00:00
Price,462324,2022-09-28 12:00:00+00:00
Price,462325,2022-09-28 13:00:00+00:00
Price,462326,2022-09-28 14:00:00+00:00
Price,462327,2022-09-28 15:00:00+00:00
CF_Solar,462328,2022-09-28 16:00:00+00:00
Price,462328,2022-09-28 16:00:00+00:00
CF_Solar,462329,2022-09-28 17:00:00+00:00
CF_Wind,462329,2022-09-28 17:00:00+00:00
Price,462329,2022-09-28 17:00:00+00:00
CF_Solar,462330,2022-09-28 18:00:00+00:00
CF_Wind,462330,2022-09-28 18:00:00+00:00
Price,462330,2022-09-28 18:00:00+00:00
CF_Solar,462331,2022-09-28 19:00:00+00:00
CF_Wind,462331,2022-09-28 19:00:00+00:00
Price,462331,2022-09-28 19:00:00+00:00
CF_Solar,462332,2022-09-28 20:00:00+00:00
Price,462332,2022-09-28 20:00:00+00:00
CF_Solar,462333,2022-09-28 21:00:00+00:00
Price,462333,2022-09-28 21:00:00+00:00
CF_Solar,462334,2022-09-28 22:00:00+00:00
Price,462334,2022-09-28 22:00:00+00:00
CF_Solar,462335,2022-09-28 23:00:00+00:00
Price,462335,2022-09-28 23:00:00+00:00
Price,462336,2022-09-29 00:00:00+00:00
Price,462337,2022-09-29 01:00:00+00:00
CF_Wind,462338,2022-09-29 02:00:00+00:00
Price,462338,2022-09-29 02:00:00+00:00
CF_Wind,462339,2022-09-29 03:00:00+00:00
